id,observed_on,time_observed_at,user_id,user_login,url,latitude,longitude,positional_accuracy,place_town_name,place_county_name,place_state_name,place_country_name,scientific_name,field:oba collection method,field:oba collector id,field:trap installed,field:trap removed
24957606,2019-05-10,2019-05-10 19:19:28 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24957606,42.0070638833,-123.5481716667,10,,Josephine,Oregon,United States,Arctostaphylos,net,,"",""
24957706,2019-05-10,2019-05-10 18:46:07 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24957706,42.0045861167,-123.5487216667,10,,Josephine,Oregon,United States,,net,,"",""
24957933,2019-05-10,2019-05-10 19:49:03 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24957933,42.0067583333,-123.5483783333,10,,Josephine,Oregon,United States,Ribes roezlii,net,,"",""
24963972,2019-05-07,2019-05-07 19:19:27 UTC,1586075,rachelphariss,https://www.inaturalist.org/observations/24963972,42.23722944,-123.69642334,6,,Josephine,Oregon,United States,Collinsia linearis,net,,,
24963999,2019-05-07,2019-05-07 20:11:21 UTC,1586075,rachelphariss,https://www.inaturalist.org/observations/24963999,42.23768271,-123.6964706,7,,Josephine,Oregon,United States,Ranunculaceae,net,,,
24964030,2019-05-07,2019-05-07 21:42:23 UTC,1586075,rachelphariss,https://www.inaturalist.org/observations/24964030,42.24669038,-123.6895657,8,,Josephine,Oregon,United States,Erythranthe guttata,net,,,
24964051,2019-05-07,2019-05-07 21:51:47 UTC,1586075,rachelphariss,https://www.inaturalist.org/observations/24964051,42.24717417,-123.69040709,20,,Josephine,Oregon,United States,Ranunculaceae,net,,,
24964090,2019-05-07,2019-05-07 22:09:24 UTC,1586075,rachelphariss,https://www.inaturalist.org/observations/24964090,42.24768945,-123.69080877,9,,Josephine,Oregon,United States,Boraginaceae,net,,,
24964123,2019-05-07,2019-05-07 22:16:33 UTC,1586075,rachelphariss,https://www.inaturalist.org/observations/24964123,42.24757872,-123.69069802,8,,Josephine,Oregon,United States,Sabulina douglasii,net,,,
24964143,2019-05-08,2019-05-08 16:27:29 UTC,1586075,rachelphariss,https://www.inaturalist.org/observations/24964143,42.2846374,-123.65249918,5,,Josephine,Oregon,United States,Camassia,net,,,
24964162,2019-05-08,2019-05-08 17:00:13 UTC,1586075,rachelphariss,https://www.inaturalist.org/observations/24964162,42.28464463,-123.65235715,9,,Josephine,Oregon,United States,Erythranthe guttata,net,,,
24964183,2019-05-09,2019-05-09 17:11:03 UTC,1586075,rachelphariss,https://www.inaturalist.org/observations/24964183,42.22885186,-123.70394202,5,,Josephine,Oregon,United States,Asteroideae,net,,,
24964243,2019-05-09,2019-05-09 17:41:56 UTC,1586075,rachelphariss,https://www.inaturalist.org/observations/24964243,42.22890929,-123.70494566,6,,Josephine,Oregon,United States,Balsamorhiza hookeri,net,,,
24964294,2019-05-09,2019-05-09 18:10:21 UTC,1586075,rachelphariss,https://www.inaturalist.org/observations/24964294,42.22857529,-123.70594541,4,,Josephine,Oregon,United States,Ranunculaceae,net,,,
24964320,2019-05-09,2019-05-09 19:19:01 UTC,1586075,rachelphariss,https://www.inaturalist.org/observations/24964320,42.24767938,-123.69064808,8,,Josephine,Oregon,United States,Boraginaceae,net,,,
24964337,2019-05-09,2019-05-09 19:26:14 UTC,1586075,rachelphariss,https://www.inaturalist.org/observations/24964337,42.24763037,-123.69070448,5,,Josephine,Oregon,United States,Sabulina douglasii,net,,,
24964367,2019-05-09,2019-05-09 19:31:28 UTC,1586075,rachelphariss,https://www.inaturalist.org/observations/24964367,42.24767553,-123.69074154,8,,Josephine,Oregon,United States,Erysimum,net,,,
24964384,2019-05-10,2019-05-10 18:21:07 UTC,1586075,rachelphariss,https://www.inaturalist.org/observations/24964384,42.00757631,-123.55021755,8,,Josephine,Oregon,United States,Arctostaphylos,net,,,
24964397,2019-05-10,2019-05-10 19:29:46 UTC,1586075,rachelphariss,https://www.inaturalist.org/observations/24964397,42.00821207,-123.55043179,8,,Josephine,Oregon,United States,Arctostaphylos,net,,,
24964415,2019-05-10,2019-05-10 20:13:27 UTC,1586075,rachelphariss,https://www.inaturalist.org/observations/24964415,42.00660237,-123.54828261,9,,Josephine,Oregon,United States,Arctostaphylos,net,,,
