id,observed_on,time_observed_at,user_id,user_login,url,scientific_name,taxon_family_name,field:number of bees collected,field:sample id.
24626737,2019-05-05,2019-05-05 20:38:09 UTC,1423344,jessica789,https://www.inaturalist.org/observations/24626737,Hyacinthoides hispanica,Asparagaceae,5,10
24627949,2019-05-05,2019-05-05 22:56:20 UTC,429964,amelathopoulos,https://www.inaturalist.org/observations/24627949,,,3,2
24629012,2019-05-04,2019-05-04 23:38:53 UTC,927865,natalielozano,https://www.inaturalist.org/observations/24629012,Fragaria vesca,Rosaceae,5,1
24629056,2019-05-05,2019-05-05 23:06:41 UTC,927865,natalielozano,https://www.inaturalist.org/observations/24629056,Smyrnium olusatrum,Apiaceae,2,1
24632968,2019-05-05,2019-05-05 21:10:00 UTC,1539907,pdxmartha,https://www.inaturalist.org/observations/24632968,Syringa vulgaris,Oleaceae,11,1
24635640,2019-05-05,2019-05-06 00:47:31 UTC,792468,molfamily,https://www.inaturalist.org/observations/24635640,Lupinus,Fabaceae,2,287
24650141,2019-05-05,2019-05-05 22:08:20 UTC,1492386,michelesims,https://www.inaturalist.org/observations/24650141,Salix,Salicaceae,5,3
24650183,2019-05-05,2019-05-05 22:33:52 UTC,1492386,michelesims,https://www.inaturalist.org/observations/24650183,Arctostaphylos patula,Ericaceae,5,4
24679964,2019-04-20,2019-04-20 21:06:15 UTC,800960,pamarion,https://www.inaturalist.org/observations/24679964,Prunus emarginata,Rosaceae,2,2
24679998,2019-05-03,2019-05-03 23:09:36 UTC,800960,pamarion,https://www.inaturalist.org/observations/24679998,Prunus laurocerasus,Rosaceae,4,3
24686151,2019-05-06,2019-05-06 17:19:51 UTC,792468,molfamily,https://www.inaturalist.org/observations/24686151,Taraxacum officinale,Asteraceae,15,288
24686261,2019-05-06,2019-05-06 17:33:59 UTC,792468,molfamily,https://www.inaturalist.org/observations/24686261,Acer circinatum,Sapindaceae,6,289
24686269,2019-05-06,2019-05-06 20:03:57 UTC,433308,annie333,https://www.inaturalist.org/observations/24686269,Camassia leichtlinii,Asparagaceae,3,2
24686363,2019-05-06,2019-05-06 20:08:02 UTC,792468,molfamily,https://www.inaturalist.org/observations/24686363,Phacelia tanacetifolia,Boraginaceae,36,290
24686436,2019-05-06,2019-05-06 20:09:29 UTC,433308,annie333,https://www.inaturalist.org/observations/24686436,Taraxacum,Asteraceae,1,3
24686562,2019-05-06,2019-05-06 20:11:51 UTC,792468,molfamily,https://www.inaturalist.org/observations/24686562,Borago officinalis,Boraginaceae,2,291
24690565,2019-05-06,2019-05-06 21:11:29 UTC,829567,tonistephan,https://www.inaturalist.org/observations/24690565,Salix,Salicaceae,7,1
24695347,2019-05-06,2019-05-06 22:28:22 UTC,620505,judithmaxwell,https://www.inaturalist.org/observations/24695347,Calochortus tolmiei,Liliaceae,1,77
24695579,2019-05-03,2019-05-03 18:15:34 UTC,841568,lohump,https://www.inaturalist.org/observations/24695579,Ranunculus orthorhynchus,Ranunculaceae,7,1
24695787,2019-05-01,2019-05-01 22:35:10 UTC,1561159,jocelyn_mcauley,https://www.inaturalist.org/observations/24695787,,,3,01
24696006,2019-05-03,2019-05-03 19:06:34 UTC,841568,lohump,https://www.inaturalist.org/observations/24696006,Rubus ursinus,Rosaceae,19,2
24696260,2019-05-03,2019-05-03 20:10:34 UTC,841568,lohump,https://www.inaturalist.org/observations/24696260,Ranunculus orthorhynchus,Ranunculaceae,13,3
24696513,2019-05-03,2019-05-03 21:11:56 UTC,841568,lohump,https://www.inaturalist.org/observations/24696513,,,4,4
24696830,2019-05-05,2019-05-05 22:05:19 UTC,841568,lohump,https://www.inaturalist.org/observations/24696830,Rubus ursinus,Rosaceae,12,1
24697117,2019-05-05,2019-05-05 19:13:36 UTC,841568,lohump,https://www.inaturalist.org/observations/24697117,Elaeagnus umbellata,Elaeagnaceae,4,2
24697291,2019-05-06,2019-05-06 23:02:14 UTC,1561159,jocelyn_mcauley,https://www.inaturalist.org/observations/24697291,Rubus ursinus,Rosaceae,5,01
24697465,2019-05-05,2019-05-05 20:15:56 UTC,841568,lohump,https://www.inaturalist.org/observations/24697465,Raphanus sativus,Brassicaceae,1,3
24698720,2019-05-06,2019-05-06 20:41:36 UTC,770229,englerj,https://www.inaturalist.org/observations/24698720,Balsamorhiza careyana,Asteraceae,7,1
24700052,2019-05-06,2019-05-06 21:37:05 UTC,800960,pamarion,https://www.inaturalist.org/observations/24700052,Fragaria vesca,Rosaceae,10,4
24700215,2019-05-06,2019-05-06 23:54:15 UTC,1561159,jocelyn_mcauley,https://www.inaturalist.org/observations/24700215,Acer circinatum,Sapindaceae,8,02
24701088,2019-05-06,2019-05-06 19:49:05 UTC,754260,ellenwatrous,https://www.inaturalist.org/observations/24701088,Madia elegans,Asteraceae,1,233
24706983,2019-05-06,2019-05-06 20:54:14 UTC,1423344,jessica789,https://www.inaturalist.org/observations/24706983,Spiraea,Rosaceae,8,11
24709069,2019-05-06,2019-05-06 20:26:51 UTC,754260,ellenwatrous,https://www.inaturalist.org/observations/24709069,Phacelia heterophylla,Boraginaceae,11,234
24709221,2019-05-06,2019-05-06 23:53:11 UTC,754260,ellenwatrous,https://www.inaturalist.org/observations/24709221,,,2,235
24709227,2019-05-06,2019-05-07 00:04:27 UTC,754260,ellenwatrous,https://www.inaturalist.org/observations/24709227,Sisyrinchium bellum,Iridaceae,2,236
24709350,2019-05-06,2019-05-07 00:13:09 UTC,754260,ellenwatrous,https://www.inaturalist.org/observations/24709350,Plectritis congesta,Caprifoliaceae,3,237
24709496,2019-05-06,2019-05-07 00:46:36 UTC,754260,ellenwatrous,https://www.inaturalist.org/observations/24709496,Lomatium triternatum,Apiaceae,1,238
24729250,2019-05-06,2019-05-07 00:53:49 UTC,754260,ellenwatrous,https://www.inaturalist.org/observations/24729250,Quercus garryana breweri,Fagaceae,1,239
24740884,2019-05-07,2019-05-07 18:08:35 UTC,1561159,jocelyn_mcauley,https://www.inaturalist.org/observations/24740884,Camassia,Asparagaceae,4,01
24742494,2019-05-07,2019-05-07 18:33:21 UTC,1561159,jocelyn_mcauley,https://www.inaturalist.org/observations/24742494,Camassia,Asparagaceae,7,02
24744531,2019-05-07,2019-05-07 19:06:03 UTC,754260,ellenwatrous,https://www.inaturalist.org/observations/24744531,Calochortus tolmiei,Liliaceae,9,240
24744608,2019-05-07,2019-05-07 19:08:34 UTC,1462047,marksg,https://www.inaturalist.org/observations/24744608,Asterales,,1,26
24745798,2019-05-07,2019-05-07 19:31:00 UTC,1561159,jocelyn_mcauley,https://www.inaturalist.org/observations/24745798,Sinapis arvensis,Brassicaceae,2,03
24745926,2019-05-07,2019-05-07 19:32:58 UTC,754260,ellenwatrous,https://www.inaturalist.org/observations/24745926,Packera hesperia,Asteraceae,1,241
24746672,2019-05-07,2019-05-07 19:41:30 UTC,1445574,janknapik,https://www.inaturalist.org/observations/24746672,Collinsia,Plantaginaceae,6,4
24747104,2019-05-07,2019-05-07 19:58:45 UTC,1561159,jocelyn_mcauley,https://www.inaturalist.org/observations/24747104,Brassica rapa,Brassicaceae,10,04
24747411,2019-05-07,2019-05-07 20:07:17 UTC,890797,tiliamae,https://www.inaturalist.org/observations/24747411,Collinsia sparsiflora,Plantaginaceae,7,2
24749794,2019-05-07,2019-05-07 20:45:11 UTC,890797,tiliamae,https://www.inaturalist.org/observations/24749794,,,1,3
24749942,2019-05-07,2019-05-07 20:42:06 UTC,1447015,phylismcintosh,https://www.inaturalist.org/observations/24749942,Festuca,Poaceae,1,18
24750066,2019-05-07,2019-05-07 20:49:06 UTC,1447015,phylismcintosh,https://www.inaturalist.org/observations/24750066,Calochortus,Liliaceae,5,19
24752712,2019-05-07,2019-05-07 21:34:47 UTC,800960,pamarion,https://www.inaturalist.org/observations/24752712,Rhododendron,Ericaceae,6,5
24753190,2019-05-06,2019-05-06 18:30:09 UTC,1119443,lindazahl,https://www.inaturalist.org/observations/24753190,Camassia quamash,Asparagaceae,33,18
24753288,2019-05-07,2019-05-07 21:46:27 UTC,890797,tiliamae,https://www.inaturalist.org/observations/24753288,Erythranthe guttata,Phrymaceae,2,4
24753335,2019-05-07,2019-05-07 20:28:09 UTC,754260,ellenwatrous,https://www.inaturalist.org/observations/24753335,Collinsia linearis,Plantaginaceae,5,242
24754173,2019-05-07,2019-05-07 21:58:41 UTC,800960,pamarion,https://www.inaturalist.org/observations/24754173,Arctostaphylos,Ericaceae,6,6
24754885,2019-05-03,2019-05-03 21:01:24 UTC,858490,heike_williams,https://www.inaturalist.org/observations/24754885,Purshia tridentata,Rosaceae,5,26
24754901,2019-05-06,2019-05-06 18:22:13 UTC,1119443,lindazahl,https://www.inaturalist.org/observations/24754901,Plectritis,Caprifoliaceae,3,17
24754908,2019-05-03,2019-05-03 22:00:00 UTC,858490,heike_williams,https://www.inaturalist.org/observations/24754908,Lomatium,Apiaceae,2,27
24754921,2019-05-07,2019-05-07 20:25:49 UTC,858490,heike_williams,https://www.inaturalist.org/observations/24754921,Salix,Salicaceae,,
24754950,2019-05-07,2019-05-07 21:44:27 UTC,858490,heike_williams,https://www.inaturalist.org/observations/24754950,Salix,Salicaceae,6,28
24754976,2019-05-06,2019-05-06 19:02:15 UTC,1119443,lindazahl,https://www.inaturalist.org/observations/24754976,Camassia quamash,Asparagaceae,13,19
24755062,2019-05-06,2019-05-06 19:28:47 UTC,1119443,lindazahl,https://www.inaturalist.org/observations/24755062,Ranunculus occidentalis,Ranunculaceae,3,20
24755063,2019-05-07,2019-05-07 22:21:54 UTC,792468,molfamily,https://www.inaturalist.org/observations/24755063,Geranium lucidum,Geraniaceae,4,292
24756234,2019-05-07,2019-05-07 22:50:06 UTC,792468,molfamily,https://www.inaturalist.org/observations/24756234,Rubus ursinus,Rosaceae,4,293
24757112,2019-05-07,2019-05-07 21:48:25 UTC,1447015,phylismcintosh,https://www.inaturalist.org/observations/24757112,Allium siculum,Amaryllidaceae,1,20
24757286,2019-05-07,2019-05-07 23:09:58 UTC,1447015,phylismcintosh,https://www.inaturalist.org/observations/24757286,Lomatium,Apiaceae,1,21
24757829,2019-05-07,2019-05-07 23:25:59 UTC,792468,molfamily,https://www.inaturalist.org/observations/24757829,Geranium lucidum,Geraniaceae,18,294
24760023,2019-05-07,2019-05-07 18:59:37 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24760023,Lewisia oppositifolia,Montiaceae,1,90
24760465,2019-05-07,2019-05-07 19:03:48 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24760465,,,4,91
24760599,2019-05-07,2019-05-07 19:13:53 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24760599,Allium falcifolium,Amaryllidaceae,4,92
24760941,2019-05-07,2019-05-07 22:07:21 UTC,754260,ellenwatrous,https://www.inaturalist.org/observations/24760941,Calochortus tolmiei,Liliaceae,1,243
24760949,2019-05-07,2019-05-07 19:19:15 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24760949,Calochortus tolmiei,Liliaceae,3,93
24761174,2019-05-07,2019-05-07 23:08:40 UTC,754260,ellenwatrous,https://www.inaturalist.org/observations/24761174,Toxicoscordion venenosum,Melanthiaceae,1,244
24761302,2019-05-07,2019-05-08 00:19:10 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24761302,Ranunculus occidentalis,Ranunculaceae,1,94
24761318,2019-05-07,2019-05-07 20:12:59 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24761318,Collinsia,Plantaginaceae,3,95
24761354,2019-05-07,2019-05-07 23:19:46 UTC,754260,ellenwatrous,https://www.inaturalist.org/observations/24761354,Phacelia corymbosa,Boraginaceae,1,245
24762287,2019-05-07,2019-05-07 20:53:34 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24762287,Toxicoscordion venenosum,Melanthiaceae,2,97
24762384,2019-05-07,2019-05-07 21:43:47 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24762384,Calochortus tolmiei,Liliaceae,6,98
24762472,2019-05-07,2019-05-07 21:46:01 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24762472,Allium falcifolium,Amaryllidaceae,5,99
24762879,2019-05-07,2019-05-07 21:56:41 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24762879,Triteleia hyacinthina,Asparagaceae,1,100
24763084,2019-05-07,2019-05-07 22:58:53 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24763084,Gilia capitata,Polemoniaceae,1,102
24763288,2019-05-07,2019-05-07 23:07:48 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24763288,Collinsia,Plantaginaceae,1,103
24763477,2019-05-07,2019-05-07 23:05:21 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24763477,Lomatium,Apiaceae,1,104
24765306,2019-05-07,2019-05-07 19:07:34 UTC,770229,englerj,https://www.inaturalist.org/observations/24765306,Salix,Salicaceae,10,1
24767165,2019-05-07,2019-05-08 00:27:29 UTC,792468,molfamily,https://www.inaturalist.org/observations/24767165,Vicia sativa,Fabaceae,4,295
24768932,2019-05-07,2019-05-08 00:42:23 UTC,325615,grottaa,https://www.inaturalist.org/observations/24768932,Vicia sativa,Fabaceae,1,1
24770436,2019-05-07,2019-05-07 19:05:25 UTC,620505,judithmaxwell,https://www.inaturalist.org/observations/24770436,Collinsia sparsiflora,Plantaginaceae,10,78
24770686,2019-05-07,2019-05-07 22:28:00 UTC,620505,judithmaxwell,https://www.inaturalist.org/observations/24770686,Calochortus tolmiei,Liliaceae,3,79
24770842,2019-05-07,2019-05-08 04:52:00 UTC,620505,judithmaxwell,https://www.inaturalist.org/observations/24770842,Erythranthe guttata,Phrymaceae,2,80
24780940,2019-05-07,2019-05-07 21:47:28 UTC,792775,dto,https://www.inaturalist.org/observations/24780940,Cytisus scoparius,Fabaceae,10,87
24780952,2019-05-07,2019-05-07 22:07:40 UTC,792775,dto,https://www.inaturalist.org/observations/24780952,Malus pumila,Rosaceae,6,88
24780970,2019-05-07,2019-05-07 23:43:47 UTC,792775,dto,https://www.inaturalist.org/observations/24780970,Claytonia sibirica,Montiaceae,14,89
24788682,2019-05-08,2019-05-08 16:02:46 UTC,1447015,phylismcintosh,https://www.inaturalist.org/observations/24788682,Toxicoscordion venenosum,Melanthiaceae,1,21
24791105,2019-05-08,2019-05-08 16:54:12 UTC,1447015,phylismcintosh,https://www.inaturalist.org/observations/24791105,Calochortus,Liliaceae,7,22
24791860,2019-05-08,2019-05-08 17:09:46 UTC,754260,ellenwatrous,https://www.inaturalist.org/observations/24791860,Calochortus tolmiei,Liliaceae,3,246
24792816,2019-05-08,2019-05-08 17:30:39 UTC,754260,ellenwatrous,https://www.inaturalist.org/observations/24792816,Lewisia oppositifolia,Montiaceae,1,247
24793327,2019-05-08,2019-05-08 17:41:16 UTC,754260,ellenwatrous,https://www.inaturalist.org/observations/24793327,,,1,248
24793344,2019-05-08,2019-05-08 17:42:08 UTC,792468,molfamily,https://www.inaturalist.org/observations/24793344,Iris tenax,Iridaceae,3,296
24793689,2019-05-08,2019-05-08 17:47:43 UTC,754260,ellenwatrous,https://www.inaturalist.org/observations/24793689,Calochortus tolmiei,Liliaceae,3,249
24794191,2019-05-08,2019-05-08 17:58:49 UTC,816767,jeaniet,https://www.inaturalist.org/observations/24794191,Hypochaeris radicata,Asteraceae,1,73
24794295,2019-05-08,2019-05-08 18:00:49 UTC,829567,tonistephan,https://www.inaturalist.org/observations/24794295,,,0,00
24796167,2019-05-08,2019-05-08 18:39:44 UTC,792468,molfamily,https://www.inaturalist.org/observations/24796167,Claytonia perfoliata,Montiaceae,21,297
24800104,2019-05-08,2019-05-08 16:24:24 UTC,1462047,marksg,https://www.inaturalist.org/observations/24800104,Asteraceae,Asteraceae,5,35
24800453,2019-05-07,2019-05-07 19:14:30 UTC,1462047,marksg,https://www.inaturalist.org/observations/24800453,Collinsia,Plantaginaceae,9,27
24800735,2019-05-07,2019-05-07 19:50:02 UTC,1462047,marksg,https://www.inaturalist.org/observations/24800735,Allium,Amaryllidaceae,1,28
24800923,2019-05-07,2019-05-07 20:10:50 UTC,1462047,marksg,https://www.inaturalist.org/observations/24800923,Calochortus,Liliaceae,3,29
24803105,2019-05-08,2019-05-08 21:01:42 UTC,792468,molfamily,https://www.inaturalist.org/observations/24803105,Fragaria,Rosaceae,1,299
24803346,2019-05-08,2019-05-08 21:06:21 UTC,792468,molfamily,https://www.inaturalist.org/observations/24803346,Rubus ursinus,Rosaceae,3,299
24803923,2019-05-08,2019-05-08 20:32:02 UTC,1423344,jessica789,https://www.inaturalist.org/observations/24803923,Crataegus monogyna,Rosaceae,23,12
24804334,2019-05-08,2019-05-08 15:39:53 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24804334,Agoseris,Asteraceae,4,105
24805768,2019-05-08,2019-05-08 16:21:23 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24805768,Calochortus tolmiei,Liliaceae,7,106
24806269,2019-05-07,2019-05-07 20:58:01 UTC,1462047,marksg,https://www.inaturalist.org/observations/24806269,Calochortus,Liliaceae,2,31
24806501,2019-05-07,2019-05-07 21:54:03 UTC,1462047,marksg,https://www.inaturalist.org/observations/24806501,Phacelia,Boraginaceae,4,32
24807038,2019-05-08,2019-05-08 17:02:46 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24807038,,,4,108
24808751,2019-05-08,2019-05-08 18:46:11 UTC,792775,dto,https://www.inaturalist.org/observations/24808751,Claytonia,Montiaceae,18,91
24808773,2019-05-08,2019-05-08 18:50:22 UTC,792775,dto,https://www.inaturalist.org/observations/24808773,Achlys triphylla,Berberidaceae,1,92
24808785,2019-05-08,2019-05-08 21:08:00 UTC,792775,dto,https://www.inaturalist.org/observations/24808785,,,10,93
24808806,2019-05-08,2019-05-08 21:30:55 UTC,792775,dto,https://www.inaturalist.org/observations/24808806,Camassia,Asparagaceae,12,94
24809536,2019-05-08,2019-05-08 23:24:17 UTC,885553,threeyees,https://www.inaturalist.org/observations/24809536,Geranium lucidum,Geraniaceae,14,1
24811891,2019-05-08,2019-05-08 17:49:29 UTC,620505,judithmaxwell,https://www.inaturalist.org/observations/24811891,Calochortus tolmiei,Liliaceae,2,81
24813565,2019-05-08,2019-05-09 00:45:28 UTC,754260,ellenwatrous,https://www.inaturalist.org/observations/24813565,,,1,250
24813692,2019-05-08,2019-05-09 00:51:52 UTC,754260,ellenwatrous,https://www.inaturalist.org/observations/24813692,Camassia leichtlinii,Asparagaceae,1,251
24816630,2019-05-08,2019-05-08 16:40:27 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24816630,Ranunculus,Ranunculaceae,4,109
24816922,2019-05-08,2019-05-08 16:54:47 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24816922,Asteraceae,Asteraceae,1,110
24823693,2019-05-07,2019-05-07 22:10:51 UTC,1462047,marksg,https://www.inaturalist.org/observations/24823693,Erythranthe guttata,Phrymaceae,2,34
24823845,2019-05-08,2019-05-08 17:02:47 UTC,1462047,marksg,https://www.inaturalist.org/observations/24823845,Calochortus,Liliaceae,2,36
24823911,2019-05-08,2019-05-08 17:40:04 UTC,1462047,marksg,https://www.inaturalist.org/observations/24823911,,,7,37
24823968,2019-05-08,2019-05-09 00:47:54 UTC,1462047,marksg,https://www.inaturalist.org/observations/24823968,Calochortus,Liliaceae,1,38
24824623,2019-04-26,2019-04-27 02:31:00 UTC,620505,judithmaxwell,https://www.inaturalist.org/observations/24824623,Erythranthe guttata,Phrymaceae,2,82
24824746,2019-05-08,2019-05-09 06:16:00 UTC,620505,judithmaxwell,https://www.inaturalist.org/observations/24824746,Synhalonia,Apidae,2,84
24844548,2019-05-09,2019-05-09 17:17:36 UTC,890797,tiliamae,https://www.inaturalist.org/observations/24844548,Rhododendron,Ericaceae,"",""
24844599,2019-05-09,2019-05-09 17:18:53 UTC,792468,molfamily,https://www.inaturalist.org/observations/24844599,Lupinus,Fabaceae,13,300
24844901,2019-05-09,2019-05-09 17:14:07 UTC,860617,laustin,https://www.inaturalist.org/observations/24844901,Iris,Iridaceae,0,""
24844935,2019-05-09,2019-05-09 17:27:07 UTC,1447015,phylismcintosh,https://www.inaturalist.org/observations/24844935,Calochortus,Liliaceae,5,23
24845231,2019-05-09,2019-05-09 17:34:34 UTC,792468,molfamily,https://www.inaturalist.org/observations/24845231,Crataegus,Rosaceae,12,301
24845664,2019-05-09,2019-05-09 16:51:12 UTC,792775,dto,https://www.inaturalist.org/observations/24845664,Prunus,Rosaceae,4,95
24845782,2019-05-09,2019-05-09 17:24:28 UTC,1462047,marksg,https://www.inaturalist.org/observations/24845782,Juncaceae,Juncaceae,1,39
24845811,2019-05-09,2019-05-09 17:46:13 UTC,754260,ellenwatrous,https://www.inaturalist.org/observations/24845811,Calochortus tolmiei,Liliaceae,1,252
24846414,2019-05-09,2019-05-09 18:01:36 UTC,754260,ellenwatrous,https://www.inaturalist.org/observations/24846414,Balsamorhiza sericea,Asteraceae,4,253
24847184,2019-05-09,2019-05-09 18:19:19 UTC,890797,tiliamae,https://www.inaturalist.org/observations/24847184,,,2,5
24848377,2019-05-09,2019-05-09 16:57:08 UTC,1450900,karenrichards,https://www.inaturalist.org/observations/24848377,Ranunculus orthorhynchus,Ranunculaceae,3,1
24848448,2019-05-09,2019-05-09 18:41:41 UTC,816767,jeaniet,https://www.inaturalist.org/observations/24848448,Rubus ursinus,Rosaceae,3,74
24848558,2019-05-09,2019-05-09 18:44:41 UTC,831425,fffpat2,https://www.inaturalist.org/observations/24848558,Geranium,Geraniaceae,3,75
24848566,2019-05-09,2019-05-09 16:57:36 UTC,1450900,karenrichards,https://www.inaturalist.org/observations/24848566,Camassia leichtlinii,Asparagaceae,1,2
24848676,2019-05-09,2019-05-09 17:23:11 UTC,1450900,karenrichards,https://www.inaturalist.org/observations/24848676,Geranium lucidum,Geraniaceae,2,3
24848771,2019-05-09,2019-05-09 17:31:49 UTC,1450900,karenrichards,https://www.inaturalist.org/observations/24848771,Vicia,Fabaceae,1,4
24848947,2019-05-09,2019-05-09 18:54:22 UTC,885553,threeyees,https://www.inaturalist.org/observations/24848947,Vicia sativa,Fabaceae,1,2
24849023,2019-05-09,2019-05-09 18:56:08 UTC,885553,threeyees,https://www.inaturalist.org/observations/24849023,Rubus ursinus,Rosaceae,1,1
24849145,2019-05-09,2019-05-09 18:59:22 UTC,1546088,scotttienken,https://www.inaturalist.org/observations/24849145,Vicia,Fabaceae,1,2
24849308,2019-05-09,2019-05-09 19:01:48 UTC,816767,jeaniet,https://www.inaturalist.org/observations/24849308,Iris tenax,Iridaceae,1,75
24850242,2019-05-09,2019-05-09 19:18:10 UTC,754260,ellenwatrous,https://www.inaturalist.org/observations/24850242,Erythranthe guttata,Phrymaceae,1,254
24850263,2019-05-09,2019-05-09 19:20:11 UTC,890797,tiliamae,https://www.inaturalist.org/observations/24850263,Gilia,Polemoniaceae,1,6
24850667,2019-05-09,2019-05-09 19:27:31 UTC,885553,threeyees,https://www.inaturalist.org/observations/24850667,Camassia,Asparagaceae,1,3
24850830,2019-05-09,2019-05-09 19:23:10 UTC,829567,tonistephan,https://www.inaturalist.org/observations/24850830,Magnoliopsida,,1,1
24851188,2019-05-09,2019-05-09 19:37:16 UTC,831425,fffpat2,https://www.inaturalist.org/observations/24851188,Geranium lucidum,Geraniaceae,1,76
24851281,2019-05-09,2019-05-09 19:28:21 UTC,858490,heike_williams,https://www.inaturalist.org/observations/24851281,Lepidium draba,Brassicaceae,14,29
24852265,2019-05-09,2019-05-09 19:19:06 UTC,770229,englerj,https://www.inaturalist.org/observations/24852265,Salix,Salicaceae,20,1
24852648,2019-05-09,2019-05-09 20:00:29 UTC,1546088,scotttienken,https://www.inaturalist.org/observations/24852648,Cytisus scoparius,Fabaceae,1,3
24853127,2019-05-09,2019-05-09 20:16:21 UTC,792468,molfamily,https://www.inaturalist.org/observations/24853127,Iris tenax,Iridaceae,6,302
24853748,2019-05-09,2019-05-09 20:24:37 UTC,890797,tiliamae,https://www.inaturalist.org/observations/24853748,Lomatium,Apiaceae,4,7
24855708,2019-05-09,2019-05-09 21:05:05 UTC,233445,adriennesmith87,https://www.inaturalist.org/observations/24855708,Salix,Salicaceae,10,01
24856411,2019-05-09,2019-05-09 18:53:51 UTC,354308,maryjomosby,https://www.inaturalist.org/observations/24856411,Vicia,Fabaceae,1,4
24857377,2019-05-09,2019-05-09 21:13:46 UTC,829567,tonistephan,https://www.inaturalist.org/observations/24857377,Salix,Salicaceae,1,2
24857425,2019-05-09,2019-05-09 21:43:04 UTC,829567,tonistephan,https://www.inaturalist.org/observations/24857425,Juniperus occidentalis,Cupressaceae,3,3
24858228,2019-05-08,2019-05-08 17:07:12 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24858228,,,1,111
24858811,2019-05-08,2019-05-08 19:18:25 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24858811,Collinsia linearis,Plantaginaceae,1,112
24859165,2019-05-08,2019-05-08 23:22:18 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24859165,Erythranthe,Phrymaceae,5,113
24859171,2019-05-09,2019-05-09 17:48:15 UTC,1462047,marksg,https://www.inaturalist.org/observations/24859171,Rhododendron indicum,Ericaceae,2,40
24859380,2019-05-08,2019-05-08 23:35:08 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24859380,Camassia leichtlinii,Asparagaceae,5,114
24860081,2019-05-09,2019-05-09 20:06:25 UTC,1085105,canalest,https://www.inaturalist.org/observations/24860081,Rubus ursinus,Rosaceae,2,4
24860105,2019-05-09,2019-05-09 19:43:01 UTC,1085105,canalest,https://www.inaturalist.org/observations/24860105,Geranium lucidum,Geraniaceae,4,5
24863466,2019-05-08,2019-05-08 19:27:57 UTC,841568,lohump,https://www.inaturalist.org/observations/24863466,Camassia leichtlinii,Asparagaceae,16,1
24863478,2019-05-08,2019-05-08 19:48:48 UTC,841568,lohump,https://www.inaturalist.org/observations/24863478,Marah oregana,Cucurbitaceae,8,2
24863811,2019-05-08,2019-05-08 20:49:39 UTC,841568,lohump,https://www.inaturalist.org/observations/24863811,Eschscholzia californica,Papaveraceae,3,3
24863823,2019-05-08,2019-05-08 21:32:02 UTC,841568,lohump,https://www.inaturalist.org/observations/24863823,Lomatium utriculatum,Apiaceae,1,4
24864560,2019-05-09,2019-05-10 00:40:05 UTC,754260,ellenwatrous,https://www.inaturalist.org/observations/24864560,,,1,255
24864734,2019-05-09,2019-05-09 19:30:00 UTC,1542491,nicolaspackard,https://www.inaturalist.org/observations/24864734,Rubus ursinus,Rosaceae,1,3
24864905,2019-05-09,2019-05-10 00:49:56 UTC,754260,ellenwatrous,https://www.inaturalist.org/observations/24864905,Collinsia linearis,Plantaginaceae,1,256
24870672,2019-05-09,2019-05-09 19:30:06 UTC,1447015,phylismcintosh,https://www.inaturalist.org/observations/24870672,Calochortus,Liliaceae,4,24
24872535,2019-05-09,2019-05-09 18:15:18 UTC,325615,grottaa,https://www.inaturalist.org/observations/24872535,,,40,1
24872539,2019-05-09,2019-05-09 18:30:18 UTC,325615,grottaa,https://www.inaturalist.org/observations/24872539,,,5,2
24872560,2019-05-09,2019-05-09 18:53:25 UTC,325615,grottaa,https://www.inaturalist.org/observations/24872560,Rubus ursinus,Rosaceae,1,3
24872573,2019-05-09,2019-05-09 18:42:24 UTC,325615,grottaa,https://www.inaturalist.org/observations/24872573,,,1,4
24872578,2019-05-09,2019-05-09 19:24:57 UTC,325615,grottaa,https://www.inaturalist.org/observations/24872578,,,25,5
24872582,2019-05-09,2019-05-09 19:28:40 UTC,325615,grottaa,https://www.inaturalist.org/observations/24872582,,,10,6
24872590,2019-05-09,2019-05-09 19:50:09 UTC,325615,grottaa,https://www.inaturalist.org/observations/24872590,,,40,7
