id,observed_on,time_observed_at,user_id,image_url,place_guess,latitude,longitude,positional_accuracy,place_town_name,place_county_name,place_state_name,place_admin1_name,place_admin2_name,scientific_name,field:flower bee is visiting,field:location name,field:number of bees collected,field:oba collection method,field:oba collector id,field:sample id,field:trap installed,field:trap removed
12060774,5/2/2018,2018-05-02 21:35:00 UTC,792468,https://static.inaturalist.org/photos/17293781/medium.jpg?1525296957,"6451 NE Hilltop Ln, Dayton, OR, US",45.25820144,-123.0746566,64,,Yamhill,Oregon,Oregon,Yamhill,Arbutus menziesii,,"Dayton, Winter's Hill Estate",0,net,Mol,55,,
12063798,5/2/2018,2018-05-02 22:31:31 UTC,792468,https://static.inaturalist.org/photos/17298445/medium.jpg?1525300838,"Joe Dancer Park, Yamhill County, US-OR, US",45.21187128,-123.1768049,12,,Yamhill,Oregon,Oregon,Yamhill,Raphanus,,"McMinnville, Joe Dancer Park",6,net,Mol,56,,
12063882,5/2/2018,2018-05-02 22:40:44 UTC,792468,https://static.inaturalist.org/photos/17298542/medium.jpg?1525300916,"Joe Dancer Park, McMinnville, OR, US",45.21160446,-123.1763169,24,,Yamhill,Oregon,Oregon,Yamhill,Crataegus douglasii,,"McMinnville, Joe Dancer Park",3,net,Mol,57,,
12064454,5/2/2018,2018-05-02 22:54:23 UTC,792468,https://static.inaturalist.org/photos/17299496/medium.jpg?1525301714,"Joe Dancer Park, McMinnville, OR, US",45.21249201,-123.1746134,24,,Yamhill,Oregon,Oregon,Yamhill,Bellis perennis,,"McMinnville, Joe Dancer Park",4,net,Mol,58,,
12103439,5/3/2018,2018-05-03 19:20:12 UTC,792468,https://static.inaturalist.org/photos/17360727/medium.jpg?1525377420,"Wortman City Park, McMinnville, OR, US",45.22392942,-123.1815215,32,,Yamhill,Oregon,Oregon,Yamhill,Taraxacum,,"McMinnville, Wortman Park",7,net,Mol,59,,
12103479,5/3/2018,2018-05-03 19:57:13 UTC,792468,https://static.inaturalist.org/photos/17360786/medium.jpg?1525377478,"200–398 NW Star Mill Way, McMinnville, OR, US",45.21049377,-123.2028737,165,,Yamhill,Oregon,Oregon,Yamhill,Taraxacum,,"McMinnville, City Park",1,net,Mol,60,,
12103524,5/3/2018,2018-05-03 19:59:24 UTC,792468,https://static.inaturalist.org/photos/17360921/medium.jpg?1525377610,"138 NW Park Dr, McMinnville, OR, US",45.20969816,-123.2010348,1414,,Yamhill,Oregon,Oregon,Yamhill,Bellis perennis,,"McMinnville, City Park",12,net,Mol,61,,
12104063,5/3/2018,2018-05-03 20:14:08 UTC,792468,https://static.inaturalist.org/photos/17361830/medium.jpg?1525378501,"138 NW Park Dr, McMinnville, OR, US",45.21001285,-123.2019451,24,,Yamhill,Oregon,Oregon,Yamhill,Veronica filiformis,,"McMinnville, City Park",4,net,Mol,62,,
12104221,5/3/2018,2018-05-03 20:20:46 UTC,792468,https://static.inaturalist.org/photos/17362083/medium.jpg?1525378901,"200–398 NW Star Mill Way, McMinnville, OR, US",45.20976226,-123.2019708,32,,Yamhill,Oregon,Oregon,Yamhill,Ranunculus repens,,McMinnville City Park,1,net,Mol,63,,
12104503,5/3/2018,2018-05-03 20:29:23 UTC,792468,https://static.inaturalist.org/photos/17362480/medium.jpg?1525379455,"138 NW Park Dr, McMinnville, OR, US",45.21050744,-123.2019494,32,,Yamhill,Oregon,Oregon,Yamhill,Veronica serpyllifolia,,"McMinnville, City Park",3,net,Mol,64,,
12104586,5/3/2018,2018-05-03 20:34:14 UTC,792468,https://static.inaturalist.org/photos/17362692/medium.jpg?1525379701,"138 NW Park Dr, McMinnville, OR, US",45.21030658,-123.2021204,64,,Yamhill,Oregon,Oregon,Yamhill,Rubus ursinus,,McMinnville City Park,9,net,Mol,65,,
12105510,5/3/2018,2018-05-03 21:03:09 UTC,792468,https://static.inaturalist.org/photos/17364336/medium.jpg?1525381478,"100–168 NW 2nd St, McMinnville, OR, US",45.20935942,-123.2009544,16,,Yamhill,Oregon,Oregon,Yamhill,Hyacinthoides hispanica,,"McMinnville, City Park",10,net,Mol,66,,
12108633,5/3/2018,2018-05-03 22:25:53 UTC,792468,https://static.inaturalist.org/photos/17369560/medium.jpg?1525386408,"12125 SE Burns Rd, McMinnville, OR, US",45.17154561,-123.1859989,24,,Yamhill,Oregon,Oregon,Yamhill,Crataegus monogyna,,McMinnville O'Loughlin Farms,2,net,Mol,67,,
12133058,5/4/2018,2018-05-04 16:54:32 UTC,792468,https://static.inaturalist.org/photos/17409707/medium.jpg?1525452931,"Discovery Meadows Community Park, McMinnville, OR, US",45.19792461,-123.2179831,16,,Yamhill,Oregon,Oregon,Yamhill,Bellis perennis,,McMinnville Park,1,net,Mol,68,,
12133690,5/4/2018,2018-05-04 17:13:47 UTC,792468,https://static.inaturalist.org/photos/17410770/medium.jpg?1525454099,"13298–13924 SE Burns Rd, McMinnville, OR, US",45.16483804,-123.183731,16,,Yamhill,Oregon,Oregon,Yamhill,Camassia,,"McMinnville, Burns Rd",2,net,Mol,69,,
12151377,5/4/2018,2018-05-04 19:28:22 UTC,792468,https://static.inaturalist.org/photos/17441067/medium.jpg?1525495689,"12125 SE Burns Rd, McMinnville, OR, US",45.17505766,-123.1829771,128,,Yamhill,Oregon,Oregon,Yamhill,Hydrophyllum tenuipes,,"McMinnville, O'Loughlin Farms",1,net,Mol,70,,
12151425,5/4/2018,2018-05-04 19:32:35 UTC,792468,https://static.inaturalist.org/photos/17441087/medium.jpg?1525495717,"12125 SE Burns Rd, McMinnville, OR, US",45.17493538,-123.1830112,12,,Yamhill,Oregon,Oregon,Yamhill,Rubus ursinus,,"McMinnville, O'Loughlin Farms",16,net,Mol,71,,
12164311,5/5/2018,2018-05-05 17:06:04 UTC,792468,https://static.inaturalist.org/photos/17462035/medium.jpg?1525540089,"6730 SE Booth Bend Rd, McMinnville, OR, US",45.16917688,-123.1850479,32,,Yamhill,Oregon,Oregon,Yamhill,Raphanus,,"McMinnville, O'Loughlin Farms",58,net,Mol,72,,
12174870,5/5/2018,2018-05-05 21:55:43 UTC,792468,https://static.inaturalist.org/photos/17479735/medium.jpg?1525557427,"905 SE Vine St, McMinnville, OR, US",45.20401751,-123.1911377,96,,Yamhill,Oregon,Oregon,Yamhill,Geranium lucidum,,McMinnville,2,net,Mol,73,,
12176073,5/5/2018,2018-05-05 22:31:45 UTC,792468,https://static.inaturalist.org/photos/17481715/medium.jpg?1525559635,"418 SW Brockwood Ave, McMinnville, OR, US",45.20641466,-123.2050233,12,,Yamhill,Oregon,Oregon,Yamhill,Veronica persica,,McMinnville,1,net,Mol,74,,
12196420,5/6/2018,2018-05-06 15:46:45 UTC,792468,https://static.inaturalist.org/photos/17518417/medium.jpg?1525621789,"424 SW Brockwood Ave, McMinnville, OR, US",45.20616017,-123.2052525,65,,Yamhill,Oregon,Oregon,Yamhill,Myosotis sylvatica,,"McMinnville, Gail Larkin Garden",4,net,Mol,75,,
12203695,5/6/2018,2018-05-06 19:09:55 UTC,792468,https://static.inaturalist.org/photos/17530811/medium.jpg?1525633876,"Discovery Meadows Community Park, McMinnville, OR, US",45.19846335,-123.2175806,6,,Yamhill,Oregon,Oregon,Yamhill,Taraxacum,,"McMinnville, Discovery Meadows Community Park",1,net,Mol,76,,
12203958,5/6/2018,2018-05-06 19:14:33 UTC,792468,https://static.inaturalist.org/photos/17531172/medium.jpg?1525634161,"Discovery Meadows Community Park, McMinnville, OR, US",45.19854434,-123.2176204,12,,Yamhill,Oregon,Oregon,Yamhill,Viburnum davidii,,"McMinnville, Discovery Meadows Community Park",2,net,Mol,77,,
12204259,5/6/2018,2018-05-06 19:23:04 UTC,792468,https://static.inaturalist.org/photos/17531787/medium.jpg?1525634592,"Discovery Meadows Community Park, McMinnville, OR, US",45.19854618,-123.2178603,48,,Yamhill,Oregon,Oregon,Yamhill,Crataegus,,"McMinnville, Discovery Meadows Community Park",4,net,Mol,78,,
12204868,5/6/2018,2018-05-06 19:38:34 UTC,792468,https://static.inaturalist.org/photos/17532934/medium.jpg?1525635622,"1207 SW Patricia St, McMinnville, OR, US",45.19935155,-123.2162067,65,,Yamhill,Oregon,Oregon,Yamhill,,,"McMinnville, Discovery Meadows Community Park",1,net,Mol,79,,
12205797,5/6/2018,2018-05-06 20:02:00 UTC,792468,https://static.inaturalist.org/photos/17534714/medium.jpg?1525636982,"12316–13296 SE Burns Rd, McMinnville, OR, US",45.16926881,-123.1861669,16,,Yamhill,Oregon,Oregon,Yamhill,Camassia,,McMinnville SEBurns Rd,3,net,Mol,80,,
12206929,5/6/2018,2018-05-06 20:29:29 UTC,792468,https://static.inaturalist.org/photos/17537020/medium.jpg?1525638726,"1737 SW Songbird St, McMinnville, OR, US",45.20376639,-123.2210801,24,,Yamhill,Oregon,Oregon,Yamhill,Calendula,,"McMinnville, Lynn Crowell",4,net,Mol,81,,
12207489,5/6/2018,2018-05-06 20:41:22 UTC,792468,https://static.inaturalist.org/photos/17537988/medium.jpg?1525639327,"1749 SW Songbird St, McMinnville, OR, US",45.20396075,-123.2211059,16,,Yamhill,Oregon,Oregon,Yamhill,Myosotis,,"McMinnville, Lynn Crowell",1,net,Mol,82,,
12208156,5/6/2018,2018-05-06 20:58:27 UTC,792468,https://static.inaturalist.org/photos/17539292/medium.jpg?1525640418,"1122 SW Patricia St, McMinnville, OR, US",45.20068663,-123.215649,24,,Yamhill,Oregon,Oregon,Yamhill,Styrax japonicus,,McMinnville Rehka Loomba garden,1,net,Mol,83,,
12212773,5/6/2018,2018-05-06 22:59:33 UTC,792468,https://static.inaturalist.org/photos/17546737/medium.jpg?1525647653,"15100 NW Orchard View Rd, McMinnville, OR, US",45.24013198,-123.2693915,12,,Yamhill,Oregon,Oregon,Yamhill,Taraxacum,,"McMinnville, Caiti Anderson",3,net,Mol,84,,
12212970,5/6/2018,2018-05-06 23:04:55 UTC,792468,https://static.inaturalist.org/photos/17547083/medium.jpg?1525647971,"15150 NW Orchard View Rd, McMinnville, OR, US",45.24056209,-123.2703607,165,,Yamhill,Oregon,Oregon,Yamhill,Bellis perennis,,"McMinnville, Caiti Anderson",3,net,Mol,85,,
12213258,5/6/2018,2018-05-06 23:14:08 UTC,792468,https://static.inaturalist.org/photos/17547559/medium.jpg?1525648520,"15100 NW Orchard View Rd, McMinnville, OR, US",45.24000471,-123.2693361,32,,Yamhill,Oregon,Oregon,Yamhill,Doronicum,,"McMinnville, Caiti Anderson",6,net,Mol,86,,
12246163,5/7/2018,2018-05-07 21:49:05 UTC,792468,https://static.inaturalist.org/photos/17604060/medium.jpg?1525729834,"6451 NE Hilltop Ln, Dayton, OR, US",45.25797071,-123.0748085,24,,Yamhill,Oregon,Oregon,Yamhill,Ceanothus,,"Dayton, Winter's Hill Estate",16,net,Mol,87,,
12246521,5/7/2018,2018-05-07 22:00:29 UTC,792468,https://static.inaturalist.org/photos/17604606/medium.jpg?1525730541,"3685 NE Three Mile Ln, McMinnville, OR, US",45.25838409,-123.0755725,8,,Yamhill,Oregon,Oregon,Yamhill,Raphanus,,"Dayton, Winter's Hill Estate",5,net,Mol,88,,
12246982,5/7/2018,2018-05-07 22:18:49 UTC,792468,https://static.inaturalist.org/photos/17605441/medium.jpg?1525731601,"6451 NE Hilltop Ln, Dayton, OR, US",45.25840906,-123.0756414,16,,Yamhill,Oregon,Oregon,Yamhill,Brassica rapa,,"Dayton, Winter's Hill Estate",2,net,Mol,89,,
12247215,5/7/2018,2018-05-07 22:26:43 UTC,792468,https://static.inaturalist.org/photos/17605813/medium.jpg?1525732066,"6451 NE Hilltop Ln, Dayton, OR, US",45.2583024,-123.0747693,16,,Yamhill,Oregon,Oregon,Yamhill,Fragaria chiloensis,,"Dayton, Winter's Hill Estate",1,net,Mol,90,,
12247344,5/7/2018,2018-05-07 22:30:53 UTC,792468,https://static.inaturalist.org/photos/17606003/medium.jpg?1525732307,"6451 NE Hilltop Ln, Dayton, OR, US",45.25822975,-123.0748997,6,,Yamhill,Oregon,Oregon,Yamhill,Lupinus,,"Dayton, Winter's Hill Estate",1,net,Mol,91,,
12249687,5/7/2018,2018-05-07 23:47:46 UTC,792468,https://static.inaturalist.org/photos/17609972/medium.jpg?1525736919,"4420 NE Duniway Rd, Dayton, OR, US",45.25772705,-123.0742198,32,,Yamhill,Oregon,Oregon,Yamhill,Vaccinium ovatum,,"Dayton, Winter's Hill Estate",6,net,Mol,92,,
12272829,5/8/2018,2018-05-08 17:17:13 UTC,792468,https://static.inaturalist.org/photos/17658545/medium.jpg?1525819763,"17701 SW Gopher Valley Rd, Sheridan, OR, US",45.13356247,-123.3734148,16,,Yamhill,Oregon,Oregon,Yamhill,Scandix pecten-veneris,,"Sheridan, Jeanie Taylor",31,net,Mol,93,,
12278507,5/8/2018,2018-05-08 17:47:41 UTC,792468,https://static.inaturalist.org/photos/17658554/medium.jpg?1525819783,"17701 SW Gopher Valley Rd, Sheridan, OR, US",45.13375756,-123.3737291,64,,Yamhill,Oregon,Oregon,Yamhill,Bellis perennis,,"Sheridan, Jeanie Taylor",15,net,Mol,94,,
12278512,5/8/2018,2018-05-08 18:01:06 UTC,792468,https://static.inaturalist.org/photos/17658563/medium.jpg?1525819805,"17701 SW Gopher Valley Rd, Sheridan, OR, US",45.13464667,-123.3740399,32,,Yamhill,Oregon,Oregon,Yamhill,Ranunculus occidentalis,,"Sheridan, Jeanie Taylor",3,net,Mol,95,,
12278531,5/8/2018,2018-05-08 18:14:06 UTC,792468,https://static.inaturalist.org/photos/17658839/medium.jpg?1525820341,"17701 SW Gopher Valley Rd, Sheridan, OR, US",45.13377439,-123.3729678,165,,Yamhill,Oregon,Oregon,Yamhill,Crepis capillaris,,"Sheridan, Jeanie Taylor",15,net,Mol,96,,
12278701,5/8/2018,2018-05-08 18:50:49 UTC,792468,https://static.inaturalist.org/photos/17658868/medium.jpg?1525820376,"17701 SW Gopher Valley Rd, Sheridan, OR, US",45.13387963,-123.3728112,24,,Yamhill,Oregon,Oregon,Yamhill,Eschscholzia californica,,"Sheridan, Jeanie Taylor",1,net,Mol,97,,
12283589,5/8/2018,2018-05-09 01:44:53 UTC,792468,https://static.inaturalist.org/photos/17667403/medium.jpg?1525830343,"200 NE Kirby St, McMinnville, OR, US",45.20870983,-123.1870662,6,,Yamhill,Oregon,Oregon,Yamhill,Rhododendron,,"McMinnville, St James Church",5,net,Mol,98,,
12311023,5/9/2018,2018-05-10 01:11:11 UTC,792468,https://static.inaturalist.org/photos/17715590/medium.jpg?1525914730,"12125 SE Burns Rd, McMinnville, OR, US",45.17122942,-123.1855605,12,,Yamhill,Oregon,Oregon,Yamhill,Phacelia tanacetifolia,,"McMinnville, O'Loughlin Farms",1,net,Mol,99,,
12355945,5/11/2018,2018-05-11 17:57:25 UTC,792468,https://static.inaturalist.org/photos/17796118/medium.jpg?1526061527,"12125 SE Burns Rd, McMinnville, OR, US",45.17112106,-123.1860646,128,,Yamhill,Oregon,Oregon,Yamhill,Weigela,,"McMinnville, O'Loughlin Farms",1,net,Mol,100,,
12457281,5/14/2018,2018-05-14 19:16:37 UTC,792468,https://static.inaturalist.org/photos/17972161/medium.jpg?1526325485,"6451 NE Hilltop Ln, Dayton, OR, US",45.25842341,-123.0742584,16,,Yamhill,Oregon,Oregon,Yamhill,Rubus parviflorus,,"Dayton, Winter's Hill Estate",15,net,Mol,101,,
12458043,5/14/2018,2018-05-14 19:46:35 UTC,792468,https://static.inaturalist.org/photos/17973448/medium.jpg?1526327280,"6451 NE Hilltop Ln, Dayton, OR, US",45.25838822,-123.0745101,16,,Yamhill,Oregon,Oregon,Yamhill,Delphinium trolliifolium,,"Dayton, Winter's Hill Estate",1,net,Mol,102,,
12458164,5/14/2018,2018-05-14 19:51:42 UTC,792468,https://static.inaturalist.org/photos/17973656/medium.jpg?1526327555,"6451 NE Hilltop Ln, Dayton, OR, US",45.25817688,-123.0750068,48,,Yamhill,Oregon,Oregon,Yamhill,Aesculus hippocastanum,,"Dayton, Winter's Hill Estate",8,net,Mol,103,,
12458398,5/14/2018,2018-05-14 20:00:12 UTC,792468,https://static.inaturalist.org/photos/17974066/medium.jpg?1526328076,"6451 NE Hilltop Ln, Dayton, OR, US",45.25819768,-123.0746675,32,,Yamhill,Oregon,Oregon,Yamhill,Thalictroideae,,"Dayton, Winter's Hill Estate",1,net,Mol,104,,
12458490,5/14/2018,2018-05-14 20:03:20 UTC,792468,https://static.inaturalist.org/photos/17974223/medium.jpg?1526328251,"6451 NE Hilltop Ln, Dayton, OR, US",45.25821002,-123.07436,24,,Yamhill,Oregon,Oregon,Yamhill,Fragaria chiloensis,,"Dayton, Winter's Hill Estate",5,net,Mol,105,,
12458932,5/14/2018,2018-05-14 20:11:38 UTC,792468,https://static.inaturalist.org/photos/17974698/medium.jpg?1526328761,"6451 NE Hilltop Ln, Dayton, OR, US",45.25825499,-123.074254,32,,Yamhill,Oregon,Oregon,Yamhill,Eschscholzia californica,,"Dayton, Winter's Hill Estate",6,net,Mol,106,,
12460605,5/14/2018,2018-05-14 20:58:34 UTC,792468,https://static.inaturalist.org/photos/17977445/medium.jpg?1526332344,"Oregon, US",45.23926226,-123.0465712,6,,Yamhill,Oregon,Oregon,Yamhill,Lupinus rivularis,,"Dayton, Winter's Hill Estate",7,net,Mol,107,,
12464446,5/14/2018,2018-05-14 23:20:55 UTC,792468,https://static.inaturalist.org/photos/17984219/medium.jpg?1526340136,"2010 NE Lafayette Ave, McMinnville, OR, US",45.22354226,-123.1753121,32,,Yamhill,Oregon,Oregon,Yamhill,Rosa,,"McMinnville, Yamhill County Extension Offce",2,net,Mol,108,,
12494242,5/15/2018,2018-05-15 21:11:42 UTC,792468,https://static.inaturalist.org/photos/18034877/medium.jpg?1526418771,"12125 SE Burns Rd, McMinnville, OR, US",45.18318348,-123.1770446,5063,,Yamhill,Oregon,Oregon,Yamhill,Rhododendron macrophyllum,,"McMinnville, O'Loughlin Farms",2,net,Mol,109,,
12574014,5/9/2018,,792468,https://static.inaturalist.org/photos/18169627/medium.jpg?1526650227,"507 NE 11th St, McMinnville, OR 97128, USA",45.2159126,-123.1940116,174,,Yamhill,Oregon,Oregon,Yamhill,Anthidium,,"Yamhill County, McMinnville, 11th St",3,,Mol,110,,
12618484,5/19/2018,2018-05-19 22:00:57 UTC,792468,https://static.inaturalist.org/photos/18247674/medium.jpg?1526767375,"12125 SE Burns Rd, McMinnville, OR, US",45.17122619,-123.1855348,16,,Yamhill,Oregon,Oregon,Yamhill,Nemophila maculata,,"McMinnville, O'Loughlin Farms",1,net,Mol,111,,
12650376,5/20/2018,2018-05-20 19:44:31 UTC,792468,https://static.inaturalist.org/photos/18302578/medium.jpg?1526845553,"12127–14043 SE Burns Rd, McMinnville, OR, US",45.16475644,-123.1836506,16,,Yamhill,Oregon,Oregon,Yamhill,Lotus,,"McMinnville, SE Burns Rd",11,net,Mol,112,,
12651133,5/20/2018,2018-05-20 20:02:06 UTC,792468,https://static.inaturalist.org/photos/18303650/medium.jpg?1526846578,"12125 SE Burns Rd, McMinnville, OR, US",45.17110106,-123.1860705,32,,Yamhill,Oregon,Oregon,Yamhill,Eriophyllum lanatum,,"McMinnville, O'Loughlin Farms",2,net,Mol,113,,
12651460,5/20/2018,2018-05-20 20:07:23 UTC,792468,https://static.inaturalist.org/photos/18304235/medium.jpg?1526847095,"12125 SE Burns Rd, McMinnville, OR, US",45.17097591,-123.1859957,200,,Yamhill,Oregon,Oregon,Yamhill,Heuchera,,"McMinnville, O'Loughlin Farms",6,net,Mol,114,,
12651980,5/20/2018,2018-05-20 20:26:16 UTC,792468,https://static.inaturalist.org/photos/18305100/medium.jpg?1526848063,"SE Burns Rd, McMinnville, OR, US",45.18215608,-123.1802547,3707,,Yamhill,Oregon,Oregon,Yamhill,Heracleum maximum,,"McMinnville, SE Burns Rd",19,net,Mol,115,,
12652331,5/20/2018,2018-05-20 20:35:26 UTC,792468,https://static.inaturalist.org/photos/18305585/medium.jpg?1526848645,"SE Burns Rd, McMinnville, OR, US",45.16495126,-123.183707,24,,Yamhill,Oregon,Oregon,Yamhill,Lupinus,,"McMinnville, SE Burns Rd",1,net,Mol,116,,
12652973,5/20/2018,2018-05-20 20:53:45 UTC,792468,https://static.inaturalist.org/photos/18306455/medium.jpg?1526849700,"12125 SE Burns Rd, McMinnville, OR, US",45.17159611,-123.1845234,128,,Yamhill,Oregon,Oregon,Yamhill,Rubus ursinus,,"McMinnville, O'Loughlin Farms",3,net,Mol,117,,
12653467,5/20/2018,2018-05-20 21:08:59 UTC,792468,https://static.inaturalist.org/photos/18307510/medium.jpg?1526850666,"12125 SE Burns Rd, McMinnville, OR, US",45.17195238,-123.1819679,8,,Yamhill,Oregon,Oregon,Yamhill,Brassica rapa,,"McMinnville, O'Loughlin Farms",2,net,Mol,118,,
12653800,5/20/2018,2018-05-20 21:19:20 UTC,792468,https://static.inaturalist.org/photos/18308140/medium.jpg?1526851257,"12125 SE Burns Rd, McMinnville, OR, US",45.17247943,-123.1821688,16,,Yamhill,Oregon,Oregon,Yamhill,Plagiobothrys figuratus,,"McMinnville, O'Loughlin Farms",5,net,Mol,119,,
12654686,5/20/2018,2018-05-20 21:43:57 UTC,792468,https://static.inaturalist.org/photos/18309552/medium.jpg?1526852692,"12125 SE Burns Rd, McMinnville, OR, US",45.18293236,-123.1747329,2782,,Yamhill,Oregon,Oregon,Yamhill,Rubus ursinus,,"McMinnville, O'Loughlin Farms",5,net,Mol,120,,
12654959,5/20/2018,2018-05-20 21:49:07 UTC,792468,https://static.inaturalist.org/photos/18309898/medium.jpg?1526852987,"12125 SE Burns Rd, McMinnville, OR, US",45.17528752,-123.1828391,32,,Yamhill,Oregon,Oregon,Yamhill,Heracleum maximum,,"McMinnville, O'Loughlin Farms",5,net,Mol,121,,
12712347,5/22/2018,2018-05-22 16:59:06 UTC,792468,https://static.inaturalist.org/photos/18407936/medium.jpg?1527008476,"17701 SW Gopher Valley Rd, Sheridan, OR, US",45.13386572,-123.3730019,24,,Yamhill,Oregon,Oregon,Yamhill,Hypochaeris radicata,,"McMinnville, Gopher Valley",14,net,Mol,122,,
12712832,5/22/2018,2018-05-22 17:17:36 UTC,792468,https://static.inaturalist.org/photos/18408749/medium.jpg?1527009622,"17701 SW Gopher Valley Rd, Sheridan, OR, US",45.1335217,-123.3738473,64,,Yamhill,Oregon,Oregon,Yamhill,Bellis perennis,,"McMinnville, Gopher Valley",7,net,Mol,123,,
12713008,5/22/2018,2018-05-22 17:24:44 UTC,792468,https://static.inaturalist.org/photos/18409071/medium.jpg?1527010055,"17701 SW Gopher Valley Rd, Sheridan, OR, US",45.13378142,-123.3741014,32,,Yamhill,Oregon,Oregon,Yamhill,Vicia,,"McMinnville, Gopher Valley",1,net,Mol,124,,
12714392,5/22/2018,2018-05-22 18:12:17 UTC,792468,https://static.inaturalist.org/photos/18411551/medium.jpg?1527012809,"17701 SW Gopher Valley Rd, Sheridan, OR, US",45.13370402,-123.3731768,24,,Yamhill,Oregon,Oregon,Yamhill,Eschscholzia californica,,"McMinnville, Gopher Valley",8,net,Mol,125,,
12714611,5/22/2018,2018-05-22 18:20:11 UTC,792468,https://static.inaturalist.org/photos/18411885/medium.jpg?1527013267,"Oregon, US",45.0565605,-123.2355122,48,,Yamhill,Oregon,Oregon,Yamhill,Lupinus rivularis,,"McMinnville, Gopher Valley",5,net,Mol,126,,
12715285,5/22/2018,2018-05-22 18:41:33 UTC,792468,https://static.inaturalist.org/photos/18413218/medium.jpg?1527014733,"17701 SW Gopher Valley Rd, Sheridan, OR, US",45.13378682,-123.3728709,32,,Yamhill,Oregon,Oregon,Yamhill,Dichelostemma congestum,,"McMinnville, Gopher Valley",1,net,Mol,127,,
12718054,5/22/2018,2018-05-22 19:59:53 UTC,792468,https://static.inaturalist.org/photos/18417843/medium.jpg?1527019276,"23790 NW Turner Creek Rd, Yamhill, OR, US",45.38862124,-123.2639214,32,,Yamhill,Oregon,Oregon,Yamhill,Bellis perennis,,"Yamhill, Turner Creek",3,net,Mol,128,,
12718527,5/22/2018,2018-05-22 20:14:14 UTC,792468,https://static.inaturalist.org/photos/18418463/medium.jpg?1527020152,"23790 NW Turner Creek Rd, Yamhill, OR, US",45.38854232,-123.2640053,12,,Yamhill,Oregon,Oregon,Yamhill,Eriophyllum lanatum integrifolium,,"Yamhill, Turner Creek",2,net,Mol,129,,
12718715,5/22/2018,2018-05-22 20:22:23 UTC,792468,https://static.inaturalist.org/photos/18418853/medium.jpg?1527020714,"23790 NW Turner Creek Rd, Yamhill, OR, US",45.3884981,-123.2640753,24,,Yamhill,Oregon,Oregon,Yamhill,Cerastium tomentosum,,"Yamhill, Turner Creek",1,net,Mol,130,,
12719063,5/22/2018,2018-05-22 20:32:42 UTC,792468,https://static.inaturalist.org/photos/18419468/medium.jpg?1527021310,"23790 NW Turner Creek Rd, Yamhill, OR, US",45.38854989,-123.2640319,12,,Yamhill,Oregon,Oregon,Yamhill,Sedum,,"Yamhill, Turner Creek",4,net,Mol,131,,
12719517,5/22/2018,2018-05-22 20:43:40 UTC,792468,https://static.inaturalist.org/photos/18420115/medium.jpg?1527021902,"23790 NW Turner Creek Rd, Yamhill, OR, US",45.38870822,-123.2644048,16,,Yamhill,Oregon,Oregon,Yamhill,Allium,,"Yamhill, Turner Creek",2,net,Mol,132,,
12720381,5/22/2018,2018-05-22 21:02:19 UTC,792468,https://static.inaturalist.org/photos/18421591/medium.jpg?1527023172,"23790 NW Turner Creek Rd, Yamhill, OR, US",45.38873176,-123.2644788,32,,Yamhill,Oregon,Oregon,Yamhill,Verbenaceae,,"Yamhill, Turmer Creek",1,net,Mol,133,,
12727027,5/22/2018,2018-05-23 01:13:52 UTC,792468,https://static.inaturalist.org/photos/18433349/medium.jpg?1527038097,"Evergreen Aviation & Space Museum, McMinnville, OR, US",45.20413903,-123.1452399,65,,Yamhill,Oregon,Oregon,Yamhill,Bellis perennis,,"McMinnville, Evergreen Space Museum",1,net,Mol,134,,
12727100,5/22/2018,2018-05-23 01:15:17 UTC,792468,https://static.inaturalist.org/photos/18433395/medium.jpg?1527038173,"Evergreen Aviation & Space Museum, McMinnville, OR, US",45.20488209,-123.1444388,16,,Yamhill,Oregon,Oregon,Yamhill,Trifolium repens,,"McMinnville, Evergreen Space Museum",2,net,Mol,135,,
12748186,5/23/2018,2018-05-23 19:56:34 UTC,792468,https://static.inaturalist.org/photos/18468833/medium.jpg?1527105570,"6297–6319 SE Whiteson Rd, Amity, OR, US",45.15327648,-123.1751524,24,,Yamhill,Oregon,Oregon,Yamhill,Heracleum maximum,,"McMinnville, Whiteson Rd",5,net,Mol,136,,
12777847,5/24/2018,2018-05-24 19:26:23 UTC,792468,https://static.inaturalist.org/photos/18519805/medium.jpg?1527190063,"2050 NE Lafayette Ave, McMinnville, OR, US",45.2238813,-123.1751922,48,,Yamhill,Oregon,Oregon,Yamhill,Rhododendron,,"McMinnville, Yamhill County Extension",5,net,Mol,137,,
12778033,5/24/2018,2018-05-24 19:33:12 UTC,792468,https://static.inaturalist.org/photos/18520131/medium.jpg?1527190552,"2075 NE Lafayette Ave, McMinnville, OR, US",45.22382616,-123.1752438,48,,Yamhill,Oregon,Oregon,Yamhill,Ceanothus,,"McMinnville, Yamhill Extension Service",9,net,Mol,138,,
12784503,5/24/2018,2018-05-24 23:55:15 UTC,792468,https://static.inaturalist.org/photos/18532163/medium.jpg?1527206220,"12275 SE Burns Rd, McMinnville, OR, US",45.16798176,-123.1850238,128,,Yamhill,Oregon,Oregon,Yamhill,Vicia cracca,,"McMinnville, SE Burns Rd",2,net,Mol,139,,
